_ts|player_id|place|ball|direc
1380|39563|mf|1|la
1381|39563|mf|1|la
1382|61278|mf|1|la
1383|61278|mf|1|la
1384|27789|mf|1|la
1385|27789|mf|1|la
1388|61262|mf|1|fw
1389|61262|mf|1|fw
1390|41270|di|1|la
1391|41270|di|1|la
1394|19928|da|1|la
1402|53645|mf|0|la
1402|27300|mf|0|fw
1406|27300|mf|0|fw
1408|100534|mf|0|fw
1408|60025|mf|0|la
1413|27789|mf|0|la
1413|60025|mf|0|fw
1422|60025|mf|0|fw
1425|59380|oi|0|fw
1425|18573|di|0|la
1426|18573|di|0|la
1427|18573|di|1|la
1431|61262|oi|1|fw
1432|59380|di|0|la
1433|59380|di|0|la
1433|61262|oi|0|fw
1437|18573|oa|0|fw
1439|61262|oi|0|fw
1440|61262|oi|1|fw
1441|18573|oa|1|fw
1442|18573|oi|1|fw
1444|37399|di|0|la
1444|100534|oa|0|fw
1448|100534|oa|0|fw
1448|27300|da|0|la
1449|12204|da|0|la
1452|37399|di|1|la
1453|59380|mf|1|la
1453|37399|mf|1|la
1454|59380|mf|1|la
1454|60025|mf|1|la
1455|60025|mf|1|la
1456|50369|di|1|la
1457|50369|di|1|la
1461|37399|mf|1|la
1462|37399|mf|1|la
1463|60025|mf|1|la
1464|62914|mf|1|la
1464|60025|mf|1|la
1465|62914|mf|1|la
1467|41270|da|0|no
1468|59380|mf|0|la
1468|41270|mf|0|fw
1484|60025|mf|0|la
1484|12204|mf|0|la
1485|62914|oi|1|fw
1485|60025|mf|1|la
1486|62914|oi|1|fw
1488|59380|oi|1|fw
1490|59380|oa|0|fw
1490|51090|da|0|la
1509|19928|da|0|la
1515|51090|da|0|la
1516|51090|di|1|la
1517|61262|mf|1|fw
1518|61262|mf|1|fw
1523|41270|di|1|la
1524|41270|di|1|la
1526|39563|mf|1|la
1527|39563|mf|1|la
1527|61278|mf|1|la
1528|39563|mf|1|la
1528|61278|mf|1|la
1529|39563|mf|1|la
1529|27789|mf|1|la
1530|27789|mf|1|la
1531|61278|mf|1|la
1532|61278|mf|1|la
1533|27789|mf|1|la
1534|27789|mf|1|la
1535|61278|mf|1|la
1536|51090|mf|1|fw
1536|61278|mf|1|la
1537|51090|mf|1|fw
1537|18573|mf|1|fw
1538|18573|mf|1|fw
1541|51090|mf|1|fw
1542|51090|mf|1|fw
1545|18573|mf|1|fw
1546|18573|mf|1|fw
1547|51090|mf|1|fw
1548|51090|mf|1|fw
1551|27789|mf|1|fw
1552|27789|mf|1|fw
1564|53645|oi|1|la
1565|53645|oa|1|la
1566|39563|oa|1|fw
1567|39563|oa|0|fw
1569|27250|oa|0|fw
1569|12204|da|0|no
1571|12204|da|0|la
1571|61278|oa|0|fw
1590|48844|da|0|la
1591|27300|di|1|fw
1592|53645|mf|0|la
1593|53645|mf|1|la
1595|39563|mf|1|la
1596|39563|mf|1|la
1598|27789|mf|1|la
1601|42824|mf|0|la
1601|61278|oi|0|fw
1615|61278|oi|0|fw
1617|39563|oa|0|la
1619|42738|da|0|la
1620|39563|oa|1|fw
1620|27300|da|0|la
1621|53645|oa|1|fw
1622|53645|oa|0|fw
1622|48844|da|0|la
1625|12204|da|0|la
1630|59380|da|0|la
1630|100534|oa|0|fw
1663|48844|da|0|la
1669|39563|di|0|la
1669|66733|oi|0|fw
1705|60025|oi|0|fw
1707|100534|da|0|la
1710|61262|di|0|la
1710|66733|oi|0|fw
1711|66733|oi|1|fw
1714|50369|oi|0|la
1715|61262|di|0|fw
1716|50369|oa|0|la
1716|61262|da|0|fw
1735|50369|oa|0|la
1737|18573|da|1|la
1738|61262|da|1|la
1740|50369|oi|0|la
1740|61262|di|0|fw
1755|50369|oi|0|la
1757|18573|da|0|la
1759|59380|oa|1|la
1760|50369|oi|0|la
1761|41270|da|0|la
1762|27789|di|1|la
1764|37399|mf|1|la
1766|50369|oi|1|la
1767|50369|oi|1|la
1770|59380|oa|1|la
1771|59380|oa|1|la
1771|37399|oi|1|la
1772|37399|oi|1|la
1773|66733|oi|1|fw
1774|66733|oi|0|fw
1774|51090|di|0|la
1776|27789|di|0|la
1779|60025|oi|1|fw
1780|51090|da|0|la
1784|61278|di|0|fw
1785|66733|mf|0|la
1785|61278|mf|0|fw
1787|12204|mf|0|la
1787|61278|mf|0|fw
1788|66733|mf|0|la
1788|61278|mf|0|fw
1801|50369|mf|0|la
1803|41270|di|0|fw
1805|60025|oi|0|la
1807|41270|mf|0|fw
1807|12204|mf|0|la
1810|41270|oi|0|fw
1810|12204|di|0|la
1813|27300|da|0|la
1813|41270|oa|0|fw
1814|27300|da|0|la
1817|27300|di|1|la
1818|50369|di|1|la
1819|50369|di|1|la
1821|61262|mf|0|fw
1821|27300|mf|0|la
1822|61262|mf|0|fw
1823|61262|mf|1|fw
1824|100534|mf|1|fw
1825|100534|mf|1|fw
1829|53645|oi|0|fw
1829|12204|di|0|la
1832|66733|di|0|la
1833|59380|di|1|la
1834|59380|di|1|la
1836|50369|di|1|la
1836|18573|mf|0|fw
1837|18573|mf|1|fw
1842|50369|da|0|la
1843|61262|oa|0|fw
1844|50369|da|0|la
1844|61262|oa|0|fw
1875|50369|da|0|la
1877|59380|di|1|la
1879|59380|mf|0|la
1879|61262|mf|0|fw
1889|18573|mf|0|fw
1891|27250|oi|1|fw
1892|12204|di|0|la
1894|61278|mf|1|fw
1895|59380|mf|0|la
1895|27789|mf|0|fw
1896|27789|mf|1|fw
1901|39563|mf|1|la
1902|39563|oi|1|la
1903|61278|oi|1|fw
1906|12204|da|0|la
1906|61278|oa|0|fw
1944|27300|da|0|la
1948|53645|mf|0|la
1952|53645|mf|1|la
1953|39563|mf|1|la
1954|39563|mf|1|la
1954|27789|mf|1|la
1955|27789|mf|1|la
1956|53645|mf|1|la
1957|53645|mf|1|la
1959|51090|di|1|la
1960|61262|mf|1|fw
1960|51090|di|1|la
1961|61262|mf|1|fw
1963|51090|di|1|la
1964|51090|di|1|la
1966|41270|di|1|la
1967|41270|di|1|la
1970|39563|mf|1|la
1971|39563|oi|1|la
1973|100534|mf|1|la
1974|100534|mf|1|la
1976|27789|mf|1|la
1977|27789|mf|1|la
1977|27250|oi|1|fw
1978|27250|oi|1|fw
1978|18573|mf|1|fw
1979|18573|mf|1|fw
1981|61262|mf|1|fw
1982|61262|mf|1|fw
1984|27789|mf|1|la
1985|27789|mf|1|la
1989|100534|mf|1|la
1990|100534|mf|1|la
1992|39563|mf|1|la
1993|39563|mf|1|la
1995|41270|mf|1|la
1996|41270|mf|1|la
1998|61262|mf|1|la
1999|61262|mf|1|la
2003|41270|mf|1|la
2004|41270|di|1|la
2006|39563|mf|1|la
2007|39563|mf|1|la
2009|61278|oi|1|fw
2010|61278|oi|1|fw
2012|18573|oa|0|fw
2013|59380|da|0|la
2014|59380|da|0|la
2014|18573|oa|0|fw
2037|61278|oa|0|fw
2039|27789|oa|0|fw
2039|60025|da|0|la
2040|27789|oa|0|fw
2041|27789|oa|0|fw
2041|60025|da|0|la
2080|27300|da|0|la
2084|59380|mf|0|la
2084|61262|mf|0|fw
2085|59380|mf|1|la
2086|18573|di|1|fw
2089|50369|mf|0|la
2089|61262|mf|0|fw
2091|62914|oi|1|la
2091|50369|oi|1|la
2092|62914|oi|1|la
2094|50369|oa|1|fw
2095|50369|oa|0|fw
2098|66733|oa|1|fw
2099|27789|da|0|no
2100|59380|oa|0|fw
2100|27789|da|0|la
2216|66733|oa|1|fw
2216|60025|oa|1|fw
2217|60025|oa|0|fw
2217|61278|da|0|la
2228|27789|da|0|no
2228|27300|mf|1|la
2229|18573|da|0|no
2231|66733|oi|0|la
2231|51090|di|0|fw
2259|60025|oi|0|la
2262|19928|da|0|la
2267|19928|da|0|la
2271|100534|mf|0|la
2271|27300|mf|0|fw
2277|100534|mf|0|la
2277|27300|mf|0|fw
2292|39563|mf|0|la
2293|53645|mf|0|la
2294|53645|mf|1|la
2296|41270|mf|1|la
2297|41270|mf|1|la
2298|19928|di|1|la
2299|19928|di|1|la
2308|51090|di|1|la
2309|27789|mf|1|fw
2309|51090|mf|1|fw
2310|27789|mf|1|fw
2311|18573|mf|1|fw
2312|18573|mf|1|fw
2314|27250|oi|1|fw
2315|27250|oi|1|fw
2317|61278|oi|1|fw
2318|61278|oi|1|fw
2321|53645|oa|0|fw
2321|42738|da|0|la
2322|53645|oa|0|fw
2325|53645|oa|0|fw
2325|42738|da|0|la
2343|27300|da|0|la
2344|66733|mf|0|fw
2345|37399|mf|1|fw
2345|66733|mf|1|fw
2346|37399|mf|1|fw
2346|62914|mf|1|fw
2347|62914|mf|1|fw
2349|51090|di|1|la
2350|37399|mf|1|fw
2351|41270|di|0|la
2352|41270|di|1|la
2359|61278|oi|0|la
2362|42824|da|0|no
2362|61278|oa|0|fw
2399|48844|da|0|la
2402|62914|mf|0|fw
2402|100534|mf|0|la
2403|100534|mf|1|la
2406|27250|mf|0|la
2406|42738|mf|0|fw
2412|37399|mf|0|fw
2415|27789|di|0|la
2415|66733|oi|0|fw
2416|27789|da|1|la
2418|27789|da|0|la
2418|66733|oi|0|fw
2420|27789|di|1|la
2422|39563|di|1|la
2423|39563|mf|1|la
2424|53645|mf|0|la
2427|53645|mf|0|la
2427|42824|mf|1|fw
2431|48844|da|0|la
2433|48844|da|0|la
2437|48844|da|0|la
2440|27250|mf|1|la
2443|60025|mf|1|fw
2443|42738|mf|1|fw
2444|42738|mf|1|fw
2446|60025|mf|1|fw
2447|59380|oa|0|fw
2447|51090|da|0|la
2448|51090|da|0|la
2449|60025|oi|1|fw
2450|62914|oa|0|fw
2450|18573|da|0|la
2451|62914|da|0|no
2452|18573|da|0|la
2457|62914|oa|0|la
2457|51090|da|0|fw
2489|50369|oa|0|la
2492|59380|oa|0|fw
2492|53645|da|0|la
2527|19928|di|0|fw
2531|27250|oi|0|fw
2532|27250|oi|1|fw
2538|42738|di|0|la
2538|61278|oi|0|fw
2611|61278|oi|0|fw
2613|42738|da|0|la
2613|61278|oa|0|fw
2638|48844|da|0|la
2642|37399|mf|0|la
2642|100534|mf|0|fw
2643|37399|mf|1|la
2643|18573|di|1|fw
2645|37399|mf|1|la
2647|27789|mf|1|la
2648|53645|mf|0|fw
2649|53645|da|0|no
2651|53645|mf|0|la
2651|42738|mf|0|fw
2689|27789|mf|0|la
2692|41270|mf|0|la
2693|41270|mf|1|la
2698|51090|mf|1|fw
2701|12204|di|1|la
2702|37399|di|0|la
2704|37399|di|1|la
2704|100534|da|0|no
2705|27789|mf|0|fw
2705|60025|mf|0|la
2719|60025|mf|0|la
2719|42824|mf|0|la
2720|62914|oi|1|fw
2720|42824|mf|1|la
2721|62914|oi|1|fw
2725|41270|da|0|no
2726|18573|da|0|la
2727|18573|da|1|la
2728|27789|di|1|la
2728|60025|mf|1|la
2728|51090|da|1|la
2729|27789|di|1|la
2732|27250|mf|1|fw
2736|50369|mf|0|la
2737|50369|mf|1|la
2740|27789|mf|0|fw
2740|60025|mf|0|la
2741|61262|mf|0|fw
2742|61262|mf|1|fw
2743|100534|mf|1|fw
2744|100534|mf|1|fw
2744|27789|mf|1|fw
2745|27789|mf|1|fw
2748|61262|mf|1|fw
2749|61262|oi|1|fw
2752|39563|oi|1|la
2753|39563|oi|1|la
2754|53645|oi|1|fw
2755|53645|oi|1|fw
2755|39563|oi|1|la
2756|39563|oi|1|la
2758|53645|oa|1|fw
2760|42738|da|0|la
2761|39563|oa|0|fw
2761|42738|da|0|la
2820|59380|da|0|no
2821|27250|mf|1|fw
2821|61278|mf|1|fw
2822|61278|mf|1|la
2823|18573|mf|1|fw
2824|18573|mf|1|fw
2825|51090|di|1|la
2826|100534|di|1|la
2826|51090|di|1|la
2827|100534|di|1|la
2827|51090|di|1|la
2828|51090|di|1|la
2833|18573|di|1|fw
2836|60025|di|0|la
2836|18573|oi|0|fw
2845|50369|di|0|la
2847|60025|mf|1|la
2849|51090|di|1|fw
2853|12204|di|1|la
2854|50369|di|0|la
2855|61262|mf|1|fw
2856|100534|mf|0|fw
2857|100534|mf|1|fw
2860|61278|oi|1|fw
2861|61278|oi|1|fw
2862|39563|oi|0|la
2863|37399|da|0|fw
2863|51090|oa|0|la
2874|42738|da|0|fw
2875|66733|mf|0|fw
2876|51090|di|0|la
2877|51090|di|1|la
2878|61262|mf|1|la
2879|61262|mf|1|la
2885|66733|mf|0|fw
2885|61278|oi|0|la
2889|37399|di|0|la
2889|61278|oi|0|fw
2892|60025|mf|0|la
2892|61278|mf|0|fw
2893|61278|mf|0|fw
2902|50369|di|0|la
2903|60025|mf|0|la
2904|60025|mf|1|la
2909|57254|oa|0|fw
2909|27789|da|0|la
2937|19928|da|0|la
2941|42824|mf|0|la
2941|27250|mf|0|fw
2944|60025|mf|0|la
2944|18573|mf|0|fw
2957|37399|mf|0|la
2957|60025|mf|0|la
2958|37399|mf|1|la
